Student_ID,Midterm_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Attendance (%),Study_Hours_per_Week,Sleep_Hours_per_Night,Stress_Level (1-10),Age,Final_Score,Total_Score,Gender_Encoded,Extracurricular_Activities_Encoded,Internet_Access_at_Home_Encoded,Department_Business,Department_CS,Department_Engineering,Department_Mathematics,Parent_Education_Level_Bachelor's,Parent_Education_Level_High School,Parent_Education_Level_Master's,Parent_Education_Level_PhD,Family_Income_Level_High,Family_Income_Level_Low,Family_Income_Level_Medium
S2394,44.69,55.04,73.97,0.8999999999999999,91.79,52.86,6.0,6.6,6,24,70.24,67.49849999999999,1,0,1,1,0,0,0,1,0,0,0,0,1,0
S2395,61.44,58.66,52.56,95.8,82.95,79.85,27.5,6.1,10,18,62.62,68.601,1,0,0,0,1,0,0,0,0,0,1,0,0,1
S2396,81.75,67.45,84.03,74.0,66.51,78.45,11.6,8.8,1,19,58.45,69.0485,1,1,0,0,1,0,0,0,0,0,1,0,1,0
S2397,97.19,66.48,77.07,8.4,57.82,51.78,29.5,7.0,3,21,89.85,72.486,1,0,1,0,0,1,0,0,0,1,0,1,0,0
S2398,97.78,87.46,82.37,41.5,61.86,75.68,10.1,7.7,1,19,96.09,80.67850000000001,0,1,1,0,0,0,1,0,0,1,0,1,0,0
S2399,73.34,53.74,63.77,70.0,92.02,80.48,11.3,4.7,7,19,92.42,79.65,0,0,0,0,0,1,0,0,1,0,0,1,0,0
S2400,76.4,93.02,63.93,95.7,84.8,59.56,17.1,7.6,3,21,71.35,79.8685,1,0,1,0,0,1,0,0,0,0,1,0,0,1
S2401,51.14,90.81,90.07,16.4,72.79,63.67,21.5,4.3,5,18,93.05,76.219,1,0,1,0,1,0,0,1,0,0,0,1,0,0
S2402,81.72,88.3,85.93,12.8,51.47,82.02,16.0,7.1,5,21,95.25,73.98949999999999,1,0,1,0,0,1,0,0,1,0,0,1,0,0
S2403,44.24,65.47,78.99,47.2,63.31,73.42,13.8,8.2,9,22,64.55,61.84599999999999,1,1,0,1,0,0,0,0,0,1,0,1,0,0
S2404,57.08,91.14,81.41,96.8,86.44,92.9,18.5,6.4,1,21,57.01,75.3985,1,1,1,0,1,0,0,0,1,0,0,0,1,0
S2405,80.1,59.14,54.7,97.1,75.62,67.12,29.0,5.1,3,20,45.9,65.37199999999999,1,1,1,0,0,1,0,1,0,0,0,0,0,1
S2406,58.62,56.22,92.81,22.8,71.78,63.33,29.0,6.2,4,22,68.75,66.3685,1,0,1,0,0,0,1,0,1,0,0,0,0,1
S2407,42.99,52.25,88.5,31.9,65.68,99.24,13.2,8.2,4,19,96.78,68.63,0,1,1,1,0,0,0,0,1,0,0,0,0,1
S2408,89.91,96.97,79.52,90.8,80.35,95.56,22.0,7.6,8,24,73.65,83.04149999999998,0,1,0,0,0,0,1,0,1,0,0,0,0,1
S2409,58.62,65.4,95.93,73.5,98.32,51.45,23.0,7.0,8,22,80.05,81.3795,0,0,0,1,0,0,0,0,1,0,0,1,0,0
S2410,43.79,95.88,58.43,97.2,95.06,88.54,21.3,7.5,4,18,46.77,71.864,0,1,0,0,0,0,1,0,1,0,0,0,0,1
S2411,44.49,63.63,84.33,89.3,51.52,55.52,7.8,8.2,10,18,48.61,56.724500000000006,1,0,0,0,0,1,0,0,1,0,0,0,0,1
S2412,55.11,95.38,98.15,21.5,74.05,51.37,18.5,4.8,9,21,67.87,72.646,1,1,0,1,0,0,0,0,0,0,1,1,0,0
S2413,50.68,95.2,65.5,76.0,66.47,63.68,24.1,8.2,9,22,97.08,76.443,1,1,0,0,1,0,0,1,0,0,0,1,0,0
S2414,86.46,96.18,50.76,4.9,75.53,63.47,10.0,8.0,3,19,61.65,70.7885,1,0,1,0,1,0,0,0,0,1,0,1,0,0
S2415,59.3,74.81,86.74,81.8,80.31,90.97,13.7,6.4,9,18,92.65,80.13600000000001,1,1,0,0,0,0,1,0,0,0,1,1,0,0
S2416,88.28,93.3,50.35,60.2,60.0,85.53,10.1,6.0,8,23,47.22,65.08699999999999,0,0,0,0,0,0,1,0,1,0,0,0,1,0
S2417,50.43,97.54,93.63,95.6,89.08,99.08,27.2,8.7,4,19,77.02,82.3175,1,1,1,0,0,0,1,0,0,1,0,0,0,1
S2418,69.57,66.23,52.82,96.0,73.75,85.58,26.5,8.1,10,23,76.04,71.587,0,1,0,1,0,0,0,0,1,0,0,1,0,0
S2419,81.28,70.94,82.64,5.1,99.6,70.91,9.2,8.9,5,20,91.59,84.12950000000001,1,0,1,0,1,0,0,1,0,0,0,0,0,1
S2420,79.12,85.96,68.86,16.1,51.26,84.95,24.0,7.2,2,23,40.2,57.881,0,1,1,0,0,1,0,0,1,0,0,0,1,0
S2421,76.07,65.02,60.17,48.4,59.49,99.97,14.1,4.2,7,18,51.4,60.29750000000001,1,0,0,1,0,0,0,0,1,0,0,1,0,0
S2422,95.49,87.69,94.91,87.89999999999999,84.48,85.51,22.2,4.8,2,21,53.18,80.00200000000001,0,0,0,0,0,0,1,0,1,0,0,0,1,0
S2423,53.71,53.69,87.31,81.4,84.76,88.08,17.3,8.1,1,20,97.0,78.589,1,1,1,0,1,0,0,0,1,0,0,0,0,1
S2424,69.62,76.17,67.02,96.4,79.11,96.92,16.8,7.2,10,22,49.22,69.4285,1,0,1,0,0,0,1,0,1,0,0,0,1,0
S2425,93.04,56.12,64.21,61.8,98.6,55.68,27.0,5.0,5,19,42.22,72.02,1,1,1,0,0,1,0,0,0,1,0,0,0,1
S2426,44.67,64.67,86.8,25.7,70.77,85.24,20.9,4.1,8,18,72.07,65.61449999999999,1,1,1,0,0,1,0,0,1,0,0,0,0,1
S2427,43.35,62.93,91.83,2.5,70.85,92.54,10.9,5.3,4,20,71.71,64.4325,0,0,1,0,1,0,0,0,1,0,0,0,0,1
S2428,54.0,91.95,85.79,22.3,95.52,97.72,7.8,4.7,1,20,90.64,82.9025,1,0,1,1,0,0,0,0,0,0,1,0,0,1
S2429,77.98,59.68,82.0,67.5,76.92,60.55,28.3,8.4,4,18,96.93,79.5325,0,0,1,0,0,1,0,0,1,0,0,0,0,1
S2430,55.59,90.42,61.4,92.6,67.69,75.2,8.8,8.4,9,22,72.31,71.056,1,1,0,0,0,1,0,0,1,0,0,1,0,0
S2431,51.41,89.7,92.64,32.1,85.95,84.03,23.4,8.2,8,22,95.8,81.7705,0,1,1,0,0,1,0,0,1,0,0,1,0,0
S2432,67.53,74.94,87.48,87.6,80.98,62.37,17.4,4.5,9,21,83.51,79.67000000000002,1,0,0,0,0,1,0,0,1,0,0,0,1,0
S2433,76.82,61.69,75.86,39.5,65.32,80.02,8.5,4.7,7,24,55.87,63.901,1,1,0,0,0,0,1,0,0,0,1,0,1,0
S2434,54.91,61.34,75.58,30.8,64.9,62.88,24.4,4.7,6,23,95.71,69.933,0,0,0,0,0,0,1,0,1,0,0,1,0,0
S2435,58.04,73.25,78.46,50.9,69.78,66.67,27.6,5.3,6,22,80.05,71.03099999999999,1,0,1,1,0,0,0,1,0,0,0,0,0,1
S2436,76.81,50.44,91.41,44.2,53.58,72.08,8.0,4.4,1,21,64.85,62.725,1,1,0,0,1,0,0,0,0,1,0,0,0,1
S2437,96.74,76.57,87.11,91.4,97.13,76.46,6.7,8.9,3,23,80.81,88.619,0,1,1,0,1,0,0,0,0,0,1,1,0,0
S2438,80.48,97.64,92.81,46.8,59.15,72.47,26.2,8.3,2,20,64.08,72.10399999999998,1,0,1,0,1,0,0,0,0,0,1,0,0,1
S2439,86.97,57.74,75.36,27.7,59.69,74.66,17.5,4.3,7,18,46.85,60.247,0,1,0,0,0,1,0,0,0,0,1,0,1,0
S2440,62.01,78.67,81.23,84.3,82.35,64.93,21.9,4.7,10,22,83.14,78.93,1,1,1,0,0,0,1,0,0,1,0,0,0,1
S2441,56.34,98.09,92.73,99.9,86.21,57.95,16.0,5.3,6,21,89.45,85.658,0,1,0,0,0,0,1,0,1,0,0,0,0,1
S2442,67.26,93.03,61.62,64.80000000000001,86.84,52.37,15.3,7.9,3,20,83.73,80.43,0,0,1,1,0,0,0,0,0,1,0,0,1,0
S2443,88.43,92.52,72.2,25.0,68.75,59.8,12.5,7.6,4,22,53.75,69.675,0,0,0,0,1,0,0,0,0,0,1,0,1,0
S2444,67.38,91.09,81.03,23.9,93.67,79.1,19.1,7.2,1,19,97.4,85.5195,0,0,0,0,0,0,1,0,1,0,0,1,0,0
S2445,90.8,65.45,95.76,5.8,77.2,89.31,9.0,8.6,4,24,41.52,66.8435,1,1,0,1,0,0,0,0,0,0,1,0,0,1
S2446,99.33,94.53,50.79,7.7,71.93,58.46,22.9,4.2,2,20,59.96,71.112,1,1,1,0,1,0,0,1,0,0,0,0,1,0
S2447,44.32,97.07,60.63,91.5,90.52,55.43,18.7,4.8,5,22,55.61,72.905,0,0,1,0,0,1,0,0,1,0,0,0,1,0
S2448,42.72,74.79,61.72,9.6,62.18,87.46,26.2,4.9,9,20,42.89,53.655,1,1,1,0,0,0,1,0,1,0,0,0,1,0
S2449,48.98,67.73,66.33,48.4,93.01,65.26,28.0,4.3,9,18,64.34,70.54750000000001,1,1,1,0,0,0,1,0,0,0,1,0,1,0
S2450,63.06,70.71,64.09,69.80000000000001,76.94,97.57,27.5,7.1,1,18,77.39,72.39399999999999,1,0,0,0,1,0,0,0,1,0,0,0,1,0
S2451,47.86,66.71,79.51,85.0,95.0,85.72,20.0,5.0,6,24,92.95,81.124,0,1,0,0,0,1,0,1,0,0,0,0,1,0
S2452,92.24,60.62,94.28,17.1,60.08,66.34,13.0,6.4,2,18,99.38,76.08099999999999,1,1,0,0,0,1,0,1,0,0,0,1,0,0
S2453,41.39,80.92,81.85,43.8,96.8,64.48,13.9,7.4,1,23,88.49,79.884,1,1,0,0,0,0,1,0,1,0,0,0,0,1
S2454,58.95,78.13,62.08,25.1,84.39,76.18,21.3,7.0,9,19,68.12,70.372,0,0,0,0,1,0,0,0,1,0,0,0,0,1
S2455,51.08,73.13,93.19,25.6,80.92,53.96,22.8,5.5,2,18,83.42,74.3615,1,0,1,1,0,0,0,1,0,0,0,0,0,1
S2456,95.89,54.79,81.6,30.4,71.1,55.88,9.0,6.1,6,19,90.62,76.267,0,0,1,0,0,0,1,0,1,0,0,0,0,1
S2457,80.17,89.84,60.95,58.7,97.82,58.79,29.9,5.7,6,18,67.92,80.85749999999999,0,1,1,0,0,1,0,0,1,0,0,0,0,1
S2458,94.72,58.75,68.08,1.7000000000000002,72.2,88.74,7.7,8.3,3,23,87.1,73.3485,0,1,0,1,0,0,0,1,0,0,0,0,0,1
S2459,98.34,55.73,89.5,40.9,74.93,75.69,20.2,6.1,6,20,68.96,73.8245,1,1,1,0,1,0,0,0,0,1,0,0,0,1
S2460,69.83,81.15,86.95,18.700000000000003,89.07,50.53,18.3,4.3,4,22,63.19,74.7955,1,1,0,0,0,1,0,1,0,0,0,1,0,0
S2461,54.06,69.93,78.83,96.7,64.24,83.68,19.8,7.1,8,22,71.57,68.481,0,1,0,1,0,0,0,0,0,0,1,0,1,0
S2462,51.62,52.99,57.24,58.3,64.57,71.18,18.3,5.0,4,18,80.55,63.839,0,1,0,0,0,0,1,0,0,1,0,0,1,0
S2463,53.38,67.78,90.16,86.8,88.76,75.54,6.4,5.7,7,22,83.61,79.0605,0,1,0,0,0,1,0,0,1,0,0,0,1,0
S2464,82.52,88.59,65.38,19.6,56.43,60.71,29.9,5.6,10,18,61.4,65.4635,0,1,1,0,1,0,0,1,0,0,0,1,0,0
S2465,42.43,80.76,88.58,81.0,91.15,77.59,29.5,4.4,2,18,74.28,77.3015,0,1,0,0,0,1,0,1,0,0,0,0,1,0
S2466,43.08,68.14,82.38,41.5,81.26,98.96,18.1,8.8,6,24,94.59,75.0215,0,1,1,0,0,0,1,0,0,1,0,1,0,0
S2467,76.49,59.59,63.21,17.8,76.95,53.67,10.2,6.7,10,21,98.58,75.353,1,1,1,0,1,0,0,1,0,0,0,1,0,0
S2468,78.52,81.59,60.62,76.10000000000001,61.46,64.2,9.6,4.8,5,21,53.63,65.729,0,1,0,0,0,0,1,0,0,0,1,1,0,0
S2469,79.92,94.38,56.55,76.2,89.32,62.15,6.4,6.8,1,24,51.57,75.29849999999999,0,1,0,1,0,0,0,0,1,0,0,1,0,0
S2470,62.31,82.31,62.1,99.6,90.25,62.43,20.3,6.3,5,21,80.6,80.108,0,0,1,0,0,1,0,1,0,0,0,0,1,0
S2471,88.36,90.65,57.89,78.1,74.15,68.94,17.0,5.7,6,19,64.88,75.01050000000001,1,0,0,0,0,0,1,0,1,0,0,0,0,1
S2472,72.02,76.08,80.85,14.5,69.46,90.91,15.4,6.4,2,21,41.45,62.2255,1,0,0,1,0,0,0,0,1,0,0,0,1,0
S2473,46.33,85.9,79.94,32.3,62.31,95.64,18.1,7.3,7,18,60.81,63.339,1,0,0,0,1,0,0,0,1,0,0,1,0,0
S2474,87.83,94.81,79.31,45.2,87.71,60.11,26.8,5.0,1,23,88.4,86.0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
S2475,97.18,88.66,82.09,12.7,81.97,77.15,6.8,6.7,1,23,87.85,83.2735,0,0,1,1,0,0,0,0,1,0,0,1,0,0
S2476,43.6,95.49,90.74,78.8,60.33,81.84,18.6,8.1,1,20,69.68,69.3965,1,0,0,1,0,0,0,1,0,0,0,0,1,0
S2477,63.48,71.56,95.68,52.7,89.72,76.09,22.5,5.1,2,21,68.35,76.4625,0,0,1,0,1,0,0,0,1,0,0,0,0,1
S2478,69.25,95.21,61.52,94.4,94.11,71.7,29.3,6.6,1,23,74.77,82.4665,0,1,1,0,0,0,1,0,0,1,0,0,1,0
S2479,48.79,81.08,79.39,58.9,52.96,59.6,23.5,8.8,7,21,53.16,59.5425,0,0,1,1,0,0,0,1,0,0,0,1,0,0
S2480,92.06,93.5,53.92,52.3,88.62,74.41,18.7,8.0,5,20,71.56,80.31700000000001,0,1,0,0,0,0,1,0,0,1,0,0,0,1
S2481,57.05,51.97,56.01,7.1,92.64,70.06,24.2,7.0,7,23,40.66,60.26599999999999,0,0,1,0,1,0,0,0,1,0,0,1,0,0
S2482,86.98,82.89,82.72,14.9,99.58,89.78,29.9,7.7,5,18,68.53,81.50399999999999,0,1,1,0,0,0,1,0,1,0,0,0,0,1
S2483,80.26,92.4,74.33,85.0,61.88,88.18,27.2,6.6,8,19,60.16,71.186,1,0,1,0,0,0,1,0,0,1,0,0,0,1
S2484,75.88,58.71,87.92,99.1,68.55,56.7,7.2,8.9,10,24,80.49,74.62299999999999,1,1,1,1,0,0,0,1,0,0,0,1,0,0
S2485,51.53,83.09,71.28,41.5,98.31,54.43,19.4,4.8,8,24,78.3,78.464,1,0,1,0,0,0,1,0,0,1,0,0,1,0
S2486,53.24,91.25,56.38,81.0,54.7,95.41,24.7,7.6,9,24,62.85,63.484,1,1,1,0,0,0,1,1,0,0,0,0,1,0
S2487,42.84,64.4,93.6,62.8,76.19,76.78,21.8,4.0,3,21,40.44,61.553,1,0,0,0,0,0,1,1,0,0,0,0,0,1
S2488,54.44,70.26,54.14,95.9,75.34,92.89,15.4,4.6,2,23,55.14,65.301,0,0,1,0,1,0,0,0,0,1,0,1,0,0
S2489,60.73,78.48,59.45,23.8,80.33,52.91,13.1,7.6,7,23,78.0,71.6155,1,0,1,0,1,0,0,0,1,0,0,1,0,0
S2490,89.99,75.96,63.85,54.5,66.54,76.33,20.7,7.8,7,20,44.34,65.0495,1,1,0,0,0,1,0,0,0,0,1,1,0,0
S2491,61.98,51.96,99.76,40.9,96.3,76.97,15.3,4.2,3,18,46.46,69.617,1,1,1,0,1,0,0,0,1,0,0,0,1,0
S2492,85.28,54.93,70.84,54.2,63.5,93.04,14.8,5.7,2,22,78.82,69.5805,0,1,0,0,1,0,0,0,0,0,1,0,0,1
S2493,66.37,55.02,75.09,26.9,82.48,54.88,25.9,4.6,10,23,85.35,73.144,0,1,0,0,0,1,0,0,1,0,0,1,0,0
S2494,87.09,63.11,88.48,49.8,74.8,62.02,12.9,8.5,2,19,59.29,71.1305,0,0,1,0,0,1,0,0,1,0,0,0,1,0
S2495,98.58,62.29,81.82,62.5,63.33,70.33,21.1,6.3,3,20,69.38,71.7815,1,1,0,1,0,0,0,0,0,1,0,0,1,0
S2496,54.39,87.11,92.07,8.100000000000001,59.44,93.29,26.8,6.2,8,23,96.74,72.854,1,0,0,1,0,0,0,0,0,0,1,0,1,0
S2497,91.74,78.64,74.32,74.3,97.83,96.94,20.5,8.1,8,23,96.73,90.2355,1,1,1,0,1,0,0,1,0,0,0,1,0,0
S2498,77.31,88.2,98.61,70.7,78.06,99.64,17.3,7.5,1,20,58.45,76.25300000000001,1,0,1,0,0,0,1,0,1,0,0,0,0,1
S2499,89.04,53.49,89.84,88.0,80.21,97.96,5.9,8.6,9,20,88.6,80.9765,1,1,1,1,0,0,0,0,1,0,0,1,0,0
S2500,79.1,74.26,70.07,42.6,89.14,50.3,22.0,8.7,5,21,75.64,77.793,0,1,0,1,0,0,0,0,1,0,0,0,1,0
S2501,65.44,66.19,69.06,6.2,54.06,52.39,29.9,5.6,5,23,98.53,67.81099999999999,1,1,0,0,1,0,0,0,0,0,1,0,1,0
S2502,53.68,92.5,96.47,46.1,85.69,57.38,25.2,7.2,2,22,68.66,76.75099999999999,0,0,0,0,0,0,1,1,0,0,0,0,0,1
S2503,44.2,85.39,84.22,13.8,58.26,67.44,20.9,6.7,5,19,86.48,67.6485,1,0,0,0,0,1,0,0,0,0,1,0,1,0
S2504,72.13,93.46,81.07,64.7,87.02,91.5,16.7,7.0,6,18,86.09,83.809,0,0,0,0,0,1,0,1,0,0,0,0,1,0
S2505,99.42,52.32,87.89,4.699999999999999,57.07,94.63,10.6,7.1,7,18,69.85,66.3685,0,0,0,0,1,0,0,0,1,0,0,0,1,0
S2506,84.28,86.04,78.04,37.400000000000006,91.62,59.34,22.3,4.3,1,22,87.74,84.643,0,1,0,0,1,0,0,0,0,1,0,0,0,1
S2507,59.64,77.0,57.96,8.299999999999999,84.05,80.98,9.4,8.5,3,20,55.66,65.83699999999999,0,0,0,0,0,0,1,0,1,0,0,0,1,0
S2508,89.63,91.25,65.96,0.3,69.29,95.87,27.2,4.7,4,20,47.34,66.36500000000001,1,0,0,0,1,0,0,1,0,0,0,1,0,0
S2509,86.14,75.36,77.9,96.1,67.94,73.19,13.8,6.1,7,20,65.51,73.5795,1,1,1,0,1,0,0,0,0,0,1,0,1,0
S2510,56.9,77.01,50.91,99.6,57.45,55.18,15.0,5.5,8,23,96.62,71.5475,1,1,0,0,1,0,0,0,0,0,1,0,1,0
S2511,40.86,52.59,71.87,55.6,95.2,72.89,10.4,6.8,5,20,70.04,70.0545,0,0,1,0,0,0,1,0,1,0,0,0,1,0
S2512,47.09,83.43,87.79,23.9,55.93,68.79,17.0,8.8,7,20,78.12,65.861,1,0,1,0,1,0,0,0,1,0,0,0,1,0
S2513,92.64,63.66,58.21,91.1,73.6,78.88,22.0,6.1,2,23,77.45,75.2635,1,1,1,1,0,0,0,0,1,0,0,1,0,0
S2514,90.19,50.98,53.23,92.3,61.83,71.93,12.6,7.0,8,23,47.95,61.65,1,1,1,0,0,0,1,0,1,0,0,1,0,0
S2515,57.71,53.32,91.8,85.5,99.82,50.87,22.5,4.7,2,22,63.42,75.91049999999998,1,0,0,1,0,0,0,0,0,1,0,1,0,0
S2516,57.11,97.86,80.86,54.400000000000006,79.29,99.7,20.5,6.3,3,21,82.42,78.4435,0,0,0,0,0,0,1,1,0,0,0,1,0,0
S2517,87.57,67.3,58.83,7.5,57.48,77.18,14.3,8.6,3,23,98.32,71.3125,0,0,1,1,0,0,0,0,1,0,0,1,0,0
S2518,96.26,93.4,90.32,8.8,83.38,73.68,12.8,8.7,6,19,50.08,75.455,1,1,1,0,0,0,1,1,0,0,0,0,0,1
S2519,86.75,97.98,82.91,89.7,99.58,97.73,26.5,6.7,10,20,64.63,86.517,1,1,0,0,0,1,0,0,0,0,1,1,0,0
S2520,76.33,97.16,66.71,87.6,80.25,57.79,5.3,7.8,6,21,45.71,72.577,1,0,0,0,1,0,0,0,0,1,0,0,0,1
S2521,54.56,94.09,68.81,43.4,72.87,59.46,22.9,4.0,1,18,54.54,66.8445,0,1,1,0,1,0,0,0,0,1,0,1,0,0
S2522,71.54,94.74,57.79,32.8,64.66,90.4,15.4,6.7,10,22,62.61,67.41149999999999,0,1,0,0,0,0,1,1,0,0,0,0,0,1
S2523,54.01,64.45,91.76,64.4,54.61,63.04,22.9,7.7,2,21,72.44,64.658,0,0,1,1,0,0,0,0,0,0,1,0,1,0
S2524,88.48,57.57,75.45,80.7,61.41,89.96,17.7,5.6,5,23,53.83,65.36800000000001,1,1,0,0,0,1,0,0,0,0,1,1,0,0
S2525,63.22,81.96,77.85,73.2,77.68,63.58,7.1,8.5,9,20,53.65,69.93849999999999,0,1,0,1,0,0,0,0,1,0,0,0,0,1
S2526,90.02,74.41,94.17,61.6,87.69,51.66,29.6,7.9,6,20,86.67,85.136,0,0,1,0,1,0,0,0,1,0,0,0,1,0
S2527,62.9,54.94,50.79,23.2,93.9,75.85,7.2,7.8,6,20,97.76,76.525,0,0,1,0,1,0,0,0,0,0,1,1,0,0
S2528,89.45,83.88,53.35,26.3,89.69,59.83,9.0,4.1,1,21,59.42,74.4115,0,0,0,1,0,0,0,0,1,0,0,0,0,1
S2529,60.0,78.14,58.08,72.4,56.27,87.89,15.5,4.9,8,20,81.28,67.35,0,1,1,0,0,0,1,0,1,0,0,0,1,0
S2530,66.41,93.15,51.5,80.3,88.67,82.06,28.6,7.6,9,23,55.48,73.57,1,1,0,0,0,0,1,1,0,0,0,0,0,1
S2531,76.93,80.46,82.91,11.6,79.08,96.18,12.3,6.8,5,21,95.68,80.1235,1,1,0,1,0,0,0,0,1,0,0,1,0,0
S2532,44.22,78.7,81.69,18.700000000000003,73.46,89.15,19.2,6.9,10,20,80.37,69.6725,1,0,0,0,1,0,0,1,0,0,0,0,1,0
S2533,96.89,72.04,60.54,68.0,78.64,59.04,18.0,4.1,3,18,88.16,80.4255,1,0,0,1,0,0,0,0,0,1,0,0,1,0
S2534,74.42,73.14,57.47,38.9,50.4,90.01,13.3,6.2,10,18,42.96,55.68599999999999,0,1,1,0,1,0,0,0,0,0,1,0,1,0
S2535,70.47,97.72,57.28,56.3,53.39,82.09,22.4,7.9,5,19,75.91,68.76599999999999,1,1,0,1,0,0,0,1,0,0,0,1,0,0
S2536,90.36,56.92,97.66,61.5,76.29,83.45,17.5,7.3,5,20,71.66,75.73500000000001,1,0,1,0,0,0,1,0,1,0,0,0,1,0
S2537,91.95,72.31,84.68,77.6,58.68,91.61,19.5,6.9,1,20,57.58,68.986,1,0,1,0,0,1,0,1,0,0,0,0,0,1
S2538,71.34,82.79,79.27,80.60000000000001,77.28,78.69,10.3,7.5,9,21,55.75,72.19800000000001,0,0,1,0,1,0,0,0,1,0,0,1,0,0
S2539,95.64,71.65,66.12,28.0,67.71,73.3,28.2,8.3,10,21,74.8,72.1185,1,0,0,0,0,1,0,0,1,0,0,0,1,0
S2540,43.88,64.16,71.65,54.1,95.37,81.83,7.8,8.2,2,24,82.39,75.2845,0,1,0,0,0,0,1,0,1,0,0,1,0,0
S2541,46.79,64.37,54.47,12.4,97.48,64.9,22.3,6.3,5,20,41.99,62.4825,0,0,1,1,0,0,0,0,1,0,0,1,0,0
S2542,75.81,61.68,99.91,84.2,98.99,59.13,27.1,5.5,1,19,74.04,83.0315,0,1,1,0,0,0,1,1,0,0,0,0,1,0
S2543,61.24,67.2,87.75,84.5,94.95,80.83,7.1,5.8,7,20,50.23,73.3085,1,1,1,0,0,1,0,0,1,0,0,0,1,0
S2544,67.85,93.58,81.07,30.0,99.29,61.69,5.7,6.6,7,23,48.42,75.7135,0,0,1,0,0,0,1,1,0,0,0,0,1,0
S2545,59.68,75.26,79.39,16.1,85.31,54.0,13.3,4.4,5,21,77.39,73.9255,1,1,1,0,0,0,1,0,0,0,1,0,0,1
S2546,64.28,62.01,75.22,7.0,98.03,50.03,24.7,7.0,10,20,58.65,70.887,1,0,1,1,0,0,0,0,1,0,0,0,1,0
S2547,89.36,69.23,62.87,57.5,82.09,80.42,22.9,6.3,10,21,66.45,74.19,1,0,1,0,0,1,0,0,0,1,0,0,0,1
S2548,75.61,55.29,61.32,9.1,90.46,68.11,25.6,7.8,2,20,61.6,68.75999999999999,0,0,1,0,0,1,0,0,0,1,0,0,1,0
S2549,99.84,95.2,77.48,68.1,56.6,87.62,14.9,5.4,8,22,78.9,77.114,0,1,0,0,0,1,0,1,0,0,0,1,0,0
S2550,87.21,70.41,53.51,67.8,84.13,68.76,29.8,4.3,3,21,68.21,74.6755,1,0,0,0,1,0,0,0,1,0,0,1,0,0
S2551,56.42,99.02,53.72,61.4,96.56,74.3,14.2,8.5,5,19,97.81,85.1785,0,1,0,0,0,0,1,0,1,0,0,0,1,0
S2552,55.86,67.38,78.04,87.69999999999999,77.0,70.35,25.1,4.3,6,22,61.14,69.06,0,1,0,0,0,1,0,1,0,0,0,0,1,0
S2553,60.15,91.82,95.99,37.8,59.34,82.53,13.8,8.6,6,23,84.42,73.19149999999999,0,0,0,0,0,0,1,0,0,1,0,0,1,0
S2554,90.6,62.82,95.71,90.2,76.34,67.81,10.5,6.5,8,20,55.44,73.856,1,1,0,1,0,0,0,0,0,0,1,1,0,0
S2555,41.64,53.81,50.54,3.7,85.35,98.19,13.4,4.3,1,24,70.53,62.794,0,0,0,1,0,0,0,0,0,1,0,1,0,0
S2556,53.81,51.59,55.37,11.3,88.49,96.81,9.8,4.6,5,23,73.15,66.7465,0,0,0,0,1,0,0,0,1,0,0,1,0,0
S2557,94.3,80.31,79.15,41.2,76.19,92.4,8.2,6.7,7,21,59.75,73.961,1,1,0,0,1,0,0,0,0,1,0,0,1,0
S2558,78.39,65.58,92.42,59.400000000000006,60.87,96.02,14.1,4.1,5,22,68.31,69.146,0,1,1,1,0,0,0,0,1,0,0,0,1,0
S2559,53.61,72.18,97.72,3.2,96.33,72.46,8.7,8.6,8,23,56.76,71.88949999999998,1,1,0,0,0,1,0,0,1,0,0,1,0,0
S2560,53.15,90.93,93.03,56.7,88.68,76.82,17.6,8.0,2,19,40.36,70.444,0,0,1,1,0,0,0,0,0,0,1,0,0,1
S2561,91.76,62.41,83.88,30.7,63.53,87.1,5.9,6.5,5,24,52.94,65.3425,0,0,1,0,0,0,1,0,0,0,1,0,1,0
S2562,93.63,65.43,60.03,88.69999999999999,90.59,84.81,15.8,8.6,4,21,82.0,81.974,0,0,0,0,1,0,0,0,0,1,0,0,1,0
S2563,55.37,92.27,53.63,53.3,67.39,94.53,29.0,5.3,3,22,86.26,71.95599999999999,0,1,1,0,1,0,0,1,0,0,0,0,0,1
S2564,65.23,74.64,52.38,58.8,65.62,85.82,14.0,8.3,2,23,56.81,63.047,0,0,0,1,0,0,0,0,0,1,0,1,0,0
S2565,90.08,91.38,80.6,94.6,93.15,99.89,8.4,8.0,8,22,64.48,84.074,0,1,1,0,0,1,0,0,0,0,1,0,1,0
S2566,86.26,68.72,51.81,76.39999999999999,93.66,67.43,12.6,6.9,4,22,42.24,70.906,1,1,0,0,0,1,0,0,1,0,0,0,0,1
S2567,88.83,69.92,86.96,43.8,69.92,91.65,24.8,5.6,10,23,54.22,69.2295,0,0,0,0,0,0,1,0,1,0,0,0,0,1
S2568,71.1,58.36,85.62,47.7,50.45,84.88,12.8,6.8,10,18,86.75,67.18849999999999,0,0,0,0,1,0,0,1,0,0,0,1,0,0
S2569,94.69,95.82,53.98,64.80000000000001,59.33,84.57,14.6,8.8,4,20,76.36,74.1035,0,0,0,1,0,0,0,0,0,1,0,0,0,1
